item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	optional-payment-type-exclusion	status	maximum-retail-price
ABT Feather Texture Cake Border Silicone Mold Wedding Cake Decorating Tools Fondant Chocolate Moulds Polymer Clay Candy Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0312Z5ZV9WJ	RK-SN5M-R9FR	799	0	2022-03-12 17:55:48 IST		y	1			11				B09VDR8FQ5						B09VDR8FQ5			0	DEFAULT		Inactive	1000.0
Silicone Mold Shaped Deco, Cake Decoration, Fondant, Cake, Resin Clay DIY Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0102AKM6MF8	SC-G7R6-SL70	589	0	2023-01-02 19:55:38 IST		y	1			11				B0BRJNYX3V						B0BRJNYX3V			0	DEFAULT		Inactive	800.0
Branch Flower Silicone Resin Mold Kitchen Baking Tool Dessert Pastry Lace Decoration DIY Cake Chocolate Fondant Moulds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0624ZKVNP9Y	SC-JERB-W0KJ	569	0	2022-06-24 19:37:35 IST		y	1			11				B0B525GGQL						B0B525GGQL			0	DEFAULT		Inactive	800.0
ARP Candy Mold, Silicone Pizza Chocolate Mold, Small Square Candy Molds, Silicone Candy Moulds,Polymer Clay Molds,Biscuit Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0711ACC77NM	T1-GVN4-FGFM	179	0	2023-07-11 16:24:32 IST		y	1			11				B0CBMSB7BV						B0CBMSB7BV			0	DEFAULT		Inactive	300.0
ARU Gothic Alphabet Letters Silicone Cake Mold Fondant Wedding Cake Decorating Tools Chocolate Gumpaste Resin Clay Candy Moulds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0712AFCQOSC	T1-Q878-M7YK	399	0	2023-07-12 14:31:03 IST		y	1			11				B0CBPSCP8L						B0CBPSCP8L			0	DEFAULT		Inactive	500.0
AJH DIY Sugarcraft Cake Border Decorating Frame Silicone Mold Baroque Scroll Relief Fondant Candy Clay Chocolate Gumpaste Molds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0316ZCNREF3	T4-TUXD-EN3B	649	0	2022-03-16 13:43:16 IST		y	1			11				B09VPCB387						B09VPCB387			0	DEFAULT		Inactive	1000.0
RETAIL SUPPLIES Plum Blossom Sugarcraft Silicone Mold Flower Fondant Mould Wedding Cake Decorating Tools		1111YTHV6BE	T7-0YD4-FBQK	349	0	2021-11-11 15:36:32 IST		y	1			11				B0822TNY87						B0822TNY87			0	DEFAULT		Inactive	600.0
ARN Cartoon Silicone Mold for Ice Cream Cake, Handmade Chocolate, Dessert Decoration, Baking Cookies Tools Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0703APU99SB	TL-SBV3-V1S3	169	0	2023-07-03 15:13:42 IST		y	1			11				B0CB16RKXY						B0CB16RKXY			0	DEFAULT		Inactive	300.0
DIY Silicone Baking Mat Cake Lace Mold Frame Pattern Fondant Molds Cake Decorative Lace Mat Cake Decorating Tools	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0621ZD7B01L	TM-N0DX-8SN5	106	0	2022-06-21 18:19:28 IST		y	1			11				B0B4PFKTR2						B0B4PFKTR2			0	DEFAULT		Inactive	200.0
3D Body Mold, Male Body Mold, Candle Mold, Torso Candle Mold, Men Body Silicone Mold (9cm)	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0429ZOV65RW	TV-UWAY-QL7T	649	2	2022-04-29 18:17:58 IST		y	1			11				B09Z6ZDVK1						B09Z6ZDVK1			0	DEFAULT		Inactive	1000.0
RETAIL SUPPLIES Mujiang 3D Baby Silicone Mold Soap Candle Polymer Clay Molds Fondant Chocolate Candy Mould Cake Decorating Pastry Baking Tools (Multicolour, Medium)		1111YTQLB4T	TW-GEIA-KVYC	449	0	2021-11-11 17:48:00 IST		y	1			11				B07S33HFYG						B07S33HFYG			0	DEFAULT		Inactive	800.0
CRAFTIAL CURVE AAE Three-Layer Ball Candle Mold, Rope Knot Candle Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1103YEM1T5L	U4-3YQ6-189B	999	0	2021-11-03 14:58:58 IST		y	1			11				B09KY1L8ZY						B09KY1L8ZY			0	DEFAULT		Inactive	1800.0
RETAIL SUPPLIES Angel Girl Silicone Cake Mold Chocolate Molds Wedding Decoration		1108YN5M3QR	U7-EIAM-N1BG	448	0	2021-11-08 19:12:17 IST		y	1			11				B0822B3DVK						B0822B3DVK			0	DEFAULT		Inactive	800.0
Cake Mould Gear Clock Pocket Watch Cupcake Decorating Tools Steam Punk Baking Kitchen Accessorie		1111YTAISRN	V8-5VFG-S5EN	211	0	2021-11-11 15:25:37 IST		y	1			11				B08SHXTYMS						B08SHXTYMS			0	DEFAULT		Inactive	400.0
CRAFTIAL CURVE APO Sand Castle Mould Silicone Mold DIY Resin Cement Candle Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1101YB17WMA	VB-WSUJ-83UC	340	0	2021-11-01 18:45:50 IST		y	1			11				B09KS44WH1						B09KS44WH1			0	DEFAULT		Inactive	700.0
CRAFTIAL CURVE Cartoon Unicorn Ear Eyes DIY Fondant Silicone Mold for Cake Decorating Tools Chocolate Gumpaste Baking Bakeware	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0428Y3H27FT	W6-27UU-8C5A	250	5	2021-04-28 18:32:21 IST		y	1			11				B093QDN2NJ						B093QDN2NJ			0	DEFAULT		Inactive	400.0
Lord Shiva Silicone Mold bholeshankar shivratri mahadev shivling Silicone Mould Dia Resin Cement Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0219Z2DIVJA	W6-Q17S-ID2B	549	0	2022-02-19 18:34:51 IST		y	1			11				B09SWWSLQS						B09SWWSLQS			0	DEFAULT		Inactive	1000.0
Lace Flower Mold for Fondant Chocolate Candy Clay Resin Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0102AKIHHW5	W9-VI0V-YIX2	549	0	2023-01-02 18:43:19 IST		y	1			11				B0BRJN4SDR						B0BRJN4SDR			0	DEFAULT		Inactive	800.0
Cake Baking Frame Cake Border Silicone Molds 3D Cupcake Fondant Decorating Tools Candy Clay Chocolate Gumpaste Mould		0316ZCR92QO	WA-PY38-TRVT	599	0	2022-03-16 14:30:19 IST		y	1			11				B094433YKT						B094433YKT			0	DEFAULT		Inactive	1000.0
ACY Bubble Tray Mold Cube Candle Coaster Mold Chocolate soap Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0830ZYZE7KR	WX-RC9O-3KNV	499	0	2022-08-30 19:45:01 IST		y	1			11				B0BCGZSRLT						B0BCGZSRLT			0	DEFAULT		Inactive	1000.0
Chocolate Gumpaste Mold DIY Sugar Craft Border European Relief Silicone Mold Fondant Mold Cake Decorating Tools	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0504YEBM81P	X0-GRCK-U1SV	199	0	2021-05-04 14:51:21 IST		y	1			11				B0943X5FKK						B0943X5FKK			0	DEFAULT		Inactive	500.0
Earring with 3 Line Designs Silicone Mould		1105YJ0ANIR	XN-YJTD-SNEL	135	0	2021-11-05 17:31:53 IST		y	1			11				B08T1KXX4H						B08T1KXX4H			0	DEFAULT		Inactive	300.0
Druzy Mold with Super Gloss and Crystal Shine Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0401ZB75IB4	XS-G28C-39D2	185	0	2022-04-01 19:05:32 IST		y	1			11				B09X1VHKP7						B09X1VHKP7			0	DEFAULT		Inactive	400.0
AGB Hindu god Ganesha Lotus Sitting Hindu Festive Idol Sculpture Decoration Worship Silicone Pattern Moulds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0128Z61VFUO	Y8-Y2TM-4P54	415	0	2022-01-28 19:35:39 IST		y	1			11				B09RG95SPZ						B09RG95SPZ			0	DEFAULT		Inactive	1000.0
High Quality Silicone Mould/Mold for Concrete Planters/Candles/pots with Lid	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0811YUNJ6SI	Y8-ZVXG-PQO1	1467	0	2021-08-11 17:23:58 IST		y	1			11				B09CDQHDLC						B09CDQHDLC			0	DEFAULT		Inactive	2500.0
AFF Spiral Taper Candle Mold, DIY, Silicone Candle Mold, Candle Mold for Candle Making, Candle Mold Twist, Flexible and Reusable Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0825ZKUWY8J	YG-S3T8-P3K8	599	0	2022-08-25 16:59:53 IST		y	1			11				B0BBVZKSQG						B0BBVZKSQG			0	DEFAULT		Inactive	1000.0
AJP 12 cm Heart Shaped Candle Mold DIY Flexible and Reusable Silicone Mold.	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0917Y0NBK59	YL-HWZ9-2UPY	717	0	2021-09-17 20:12:31 IST		y	1			11				B09GKTVWDZ						B09GKTVWDZ			0	DEFAULT		Inactive	1000.0
AHU Cherry Fruit Silicone Mold Fondant Cake Decorating soap Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0307ZVOFCDW	YM-9CI3-7I3I	175	0	2022-03-07 14:18:32 IST		y	1			11				B09V14DLYM						B09V14DLYM			0	DEFAULT		Inactive	400.0
